Time,Voltage
87.046,1.763
87.056,1.763
87.066,1.763
87.076,1.764
87.086,1.763
87.096,1.763
87.106,1.763
87.116,1.762
87.126,1.763
87.136,1.763
87.146,1.763
87.156,1.763
87.166,1.763
87.176,1.763
87.186,1.763
87.196,1.762
87.206,1.763
87.216,1.763
87.226,1.762
87.236,1.763
87.246,1.763
87.256,1.762
87.266,1.763
87.276,1.762
87.286,1.762
87.296,1.762
87.306,1.762
87.316,1.762
87.326,1.763
87.336,1.762
87.346,1.762
87.356,1.762
87.366,1.762
87.376,1.762
87.386,1.762
87.396,1.762
87.406,1.762
87.416,1.762
87.426,1.762
87.436,1.762
87.446,1.762
87.456,1.762
87.466,1.762
87.476,1.762
87.486,1.762
87.496,1.762
87.506,1.762
87.516,1.762
87.526,1.762
87.536,1.762
87.546,1.762
87.556,1.762
87.566,1.762
87.576,1.762
87.586,1.762
87.596,1.762
87.606,1.762
87.616,1.762
87.626,1.762
87.636,1.762
87.646,1.761
87.656,1.762
87.666,1.761
87.676,1.762
87.686,1.762
87.696,1.761
87.706,1.762
87.716,1.762
87.726,1.761
87.736,1.761
87.746,1.761
87.756,1.761
87.766,1.761
87.776,1.762
87.786,1.761
87.796,1.761
87.806,1.761
87.816,1.761
87.826,1.761
87.836,1.761
87.846,1.762
87.856,1.761
87.866,1.761
87.876,1.761
87.886,1.761
87.896,1.761
87.906,1.761
87.916,1.761
87.926,1.761
87.936,1.761
87.946,1.761
87.956,1.761
87.966,1.761
87.976,1.761
87.986,1.761
87.996,1.761
88.006,1.761
88.016,1.761
88.026,1.761
88.036,1.761
88.046,1.761
88.056,1.761
88.066,1.761
88.076,1.761
88.086,1.761
88.096,1.76
88.106,1.76
88.116,1.761
88.126,1.76
88.136,1.76
88.146,1.76
88.156,1.76
88.166,1.76
88.176,1.76
88.186,1.76
88.196,1.76
88.206,1.76
88.216,1.76
88.226,1.76
88.236,1.76
88.246,1.76
88.256,1.76
88.266,1.76
88.276,1.76
88.286,1.76
88.296,1.76
88.306,1.76
88.316,1.76
88.326,1.76
88.336,1.76
88.346,1.76
88.355,1.76
88.366,1.76
88.375,1.76
88.386,1.76
88.396,1.76
88.405,1.76
88.415,1.76
88.425,1.76
88.435,1.76
88.445,1.76
88.455,1.76
88.465,1.76
88.475,1.76
88.485,1.76
88.495,1.76
88.505,1.76
88.515,1.76
88.525,1.759
88.536,1.76
88.545,1.759
88.555,1.76
88.565,1.759
88.575,1.759
88.585,1.76
88.595,1.759
88.605,1.759
88.615,1.759
88.625,1.759
88.635,1.759
88.645,1.759
88.655,1.759
88.665,1.759
88.675,1.76
88.685,1.759
88.695,1.759
88.705,1.759
88.715,1.759
88.725,1.759
88.735,1.759
88.745,1.759
88.755,1.759
88.765,1.759
88.775,1.759
88.785,1.758
88.795,1.759
88.805,1.759
88.815,1.759
88.825,1.759
88.835,1.759
88.845,1.759
88.855,1.758
88.865,1.758
88.875,1.759
88.885,1.758
88.895,1.758
88.905,1.759
88.915,1.758
88.925,1.759
88.935,1.759
88.945,1.758
88.955,1.759
88.965,1.758
88.975,1.758
88.985,1.758
88.995,1.758
89.005,1.758
89.015,1.758
89.025,1.758
89.035,1.758
89.045,1.759
89.055,1.758
89.065,1.758
89.075,1.758
89.085,1.758
89.095,1.758
89.105,1.758
89.115,1.758
89.125,1.758
89.135,1.758
89.145,1.758
89.155,1.758
89.165,1.758
89.175,1.758
89.185,1.758
89.195,1.758
89.205,1.758
89.215,1.758
89.225,1.758
89.235,1.758
89.245,1.758
89.255,1.758
89.265,1.757
89.275,1.758
89.285,1.757
89.295,1.758
89.305,1.758
89.315,1.758
89.325,1.758
89.335,1.758
89.345,1.758
89.355,1.758
89.365,1.757
89.375,1.757
89.385,1.758
89.395,1.757
89.405,1.758
89.415,1.757
89.425,1.757
89.435,1.757
89.445,1.757
89.455,1.758
89.465,1.758
89.475,1.757
89.485,1.757
89.495,1.757
89.505,1.757
89.515,1.757
89.525,1.757
89.535,1.757
89.545,1.757
89.555,1.757
89.565,1.757
89.575,1.757
89.585,1.756
89.595,1.756
89.605,1.757
89.615,1.757
89.625,1.757
89.635,1.756
89.645,1.757
89.655,1.756
89.665,1.757
89.675,1.757
89.685,1.757
89.695,1.756
89.705,1.757
89.715,1.756
89.725,1.756
89.735,1.756
89.745,1.756
89.755,1.756
89.765,1.756
89.775,1.756
89.785,1.756
89.795,1.756
89.805,1.756
89.815,1.756
89.825,1.756
89.835,1.756
89.845,1.756
89.855,1.756
89.865,1.756
89.875,1.756
89.885,1.756
89.895,1.756
89.905,1.756
89.915,1.756
89.925,1.756
89.935,1.756
89.945,1.756
89.955,1.756
89.965,1.756
89.975,1.756
89.985,1.756
89.995,1.756
90.005,1.756
90.015,1.756
90.025,1.756
90.035,1.756
90.045,1.756
90.055,1.756
90.065,1.756
90.075,1.756
90.085,1.756
90.095,1.756
90.105,1.756
90.115,1.756
90.125,1.756
90.135,1.756
90.145,1.755
90.155,1.755
90.165,1.755
90.175,1.756
90.185,1.756
90.195,1.756
90.205,1.756
90.215,1.755
90.225,1.755
90.235,1.755
90.245,1.755
90.255,1.755
90.265,1.755
90.275,1.756
90.285,1.756
90.295,1.755
90.305,1.755
90.315,1.755
90.325,1.755
90.335,1.755
90.345,1.755
90.355,1.755
90.365,1.755
90.375,1.755
90.385,1.755
90.395,1.755
90.405,1.755
90.415,1.755
90.425,1.755
90.435,1.755
90.445,1.755
90.455,1.755
90.465,1.755
90.475,1.755
90.485,1.755
90.495,1.755
90.505,1.755
90.515,1.755
90.525,1.755
90.535,1.755
90.545,1.755
90.555,1.754
90.565,1.755
90.575,1.755
90.585,1.754
90.595,1.755
90.605,1.755
90.615,1.755
90.625,1.754
90.635,1.754
90.645,1.755
90.655,1.755
90.665,1.754
90.675,1.754
90.685,1.754
90.695,1.754
90.705,1.754
90.715,1.754
90.725,1.754
90.735,1.754
90.745,1.755
90.755,1.754
90.765,1.754
90.775,1.755
90.785,1.754
90.795,1.755
90.805,1.754
90.815,1.755
90.825,1.754
90.835,1.754
90.845,1.754
90.855,1.754
90.865,1.754
90.875,1.754
90.885,1.754
90.895,1.754
90.905,1.754
90.915,1.754
90.925,1.754
90.935,1.754
90.945,1.754
90.955,1.754
90.965,1.754
90.975,1.754
90.985,1.754
90.995,1.754
91.005,1.753
91.015,1.754
91.025,1.754
91.035,1.754
91.045,1.753
91.055,1.754
91.065,1.754
91.075,1.753
91.085,1.754
91.095,1.753
91.105,1.754
91.115,1.754
91.125,1.753
91.135,1.754
91.145,1.753
91.155,1.753
91.165,1.754
91.175,1.753
91.185,1.753
91.195,1.753
91.205,1.753
91.215,1.753
91.225,1.753
91.235,1.753
91.245,1.753
91.255,1.753
91.265,1.753
91.275,1.753
91.285,1.753
91.295,1.753
91.305,1.753
91.315,1.753
91.325,1.753
91.335,1.753
91.345,1.753
91.355,1.753
91.365,1.753
91.375,1.753
91.385,1.753
91.395,1.753
91.405,1.753
91.415,1.753
91.425,1.753
91.435,1.753
91.445,1.753
91.455,1.753
91.465,1.752
91.475,1.752
91.485,1.753
91.495,1.752
91.505,1.752
91.515,1.753
91.525,1.752
91.535,1.753
91.545,1.753
91.555,1.753
91.565,1.752
91.575,1.753
91.585,1.752
91.595,1.752
91.605,1.752
91.615,1.752
91.625,1.752
91.635,1.752
91.645,1.752
91.655,1.752
91.665,1.752
91.675,1.752
91.685,1.752
91.695,1.752
91.705,1.752
91.715,1.752
91.725,1.752
91.735,1.752
91.745,1.752
91.755,1.752
91.765,1.752
91.775,1.752
91.785,1.752
91.795,1.752
91.805,1.752
91.815,1.752
91.825,1.752
91.835,1.752
91.845,1.752
91.855,1.752
91.865,1.752
91.875,1.752
91.885,1.752
91.895,1.752
91.905,1.752
91.915,1.752
91.925,1.752
91.935,1.752
91.945,1.752
91.955,1.752
91.965,1.752
91.975,1.752
91.985,1.752
91.995,1.752
92.005,1.752
92.015,1.752
92.025,1.751
92.035,1.752
92.045,1.752
92.055,1.751
92.065,1.752
92.075,1.752
92.085,1.752
92.095,1.752
92.105,1.751
92.115,1.752
92.125,1.752
92.135,1.751
92.145,1.752
92.155,1.751
92.165,1.752
92.175,1.752
92.185,1.751
92.195,1.752
92.205,1.751
92.215,1.751
92.225,1.751
92.235,1.751
92.245,1.751
92.255,1.752
92.265,1.751
92.275,1.751
92.285,1.751
92.295,1.751
92.305,1.751
92.315,1.751
92.325,1.751
92.335,1.751
92.345,1.751
92.355,1.751
92.365,1.751
92.375,1.751
92.385,1.751
92.395,1.751
92.405,1.751
92.415,1.751
92.425,1.751
92.435,1.751
92.445,1.751
92.455,1.751
92.465,1.751
92.475,1.75
92.485,1.751
92.495,1.751
92.505,1.751
92.515,1.75
92.525,1.751
92.535,1.751
92.545,1.751
92.555,1.75
92.565,1.75
92.575,1.751
92.585,1.751
92.595,1.751
92.605,1.751
92.615,1.751
92.625,1.751
92.635,1.751
92.645,1.751
92.655,1.751
92.665,1.751
92.675,1.751
92.685,1.75
92.695,1.75
92.705,1.75
92.715,1.75
92.725,1.75
92.735,1.75
92.745,1.751
92.755,1.75
92.765,1.75
92.775,1.75
92.785,1.75
92.795,1.75
92.805,1.75
92.815,1.75
92.825,1.75
92.835,1.75
92.845,1.75
92.855,1.75
92.865,1.75
92.875,1.75
92.885,1.75
92.895,1.75
92.905,1.75
92.915,1.75
92.925,1.75
92.935,1.75
92.945,1.75
92.955,1.75
92.965,1.75
92.975,1.75
92.985,1.75
92.995,1.75
93.005,1.75
93.015,1.75
93.025,1.75
93.035,1.75
93.045,1.749
93.055,1.75
93.065,1.75
93.075,1.75
93.085,1.75
93.095,1.75
93.105,1.749
93.115,1.75
93.125,1.75
93.135,1.75
93.145,1.75
93.155,1.749
93.165,1.749
93.175,1.75
93.185,1.749
93.195,1.75
93.205,1.749
93.215,1.749
93.225,1.749
93.235,1.749
93.245,1.749
93.255,1.749
93.265,1.749
93.275,1.749
93.285,1.749
93.295,1.749
93.305,1.749
93.315,1.749
93.325,1.749
93.335,1.749
93.345,1.749
93.355,1.749
93.365,1.749
93.375,1.749
93.385,1.749
93.395,1.749
93.405,1.749
93.415,1.749
93.425,1.749
93.435,1.749
93.445,1.749
93.455,1.749
93.465,1.749
93.475,1.749
93.485,1.749
93.495,1.749
93.505,1.749
93.515,1.749
93.525,1.749
93.535,1.749
93.545,1.748
93.555,1.749
93.565,1.749
93.575,1.749
93.585,1.749
93.595,1.749
93.605,1.749
93.615,1.749
93.625,1.748
93.635,1.749
93.645,1.749
93.655,1.748
93.665,1.748
93.675,1.748
93.685,1.749
93.695,1.749
93.705,1.749
93.715,1.749
93.725,1.749
93.735,1.748
93.745,1.748
93.755,1.749
93.765,1.748
93.775,1.748
93.785,1.748
93.795,1.749
93.805,1.748
93.815,1.748
93.825,1.748
93.835,1.748
93.845,1.748
93.855,1.748
93.865,1.748
93.875,1.748
93.885,1.748
93.895,1.748
93.905,1.748
93.915,1.748
93.925,1.748
93.935,1.748
93.945,1.748
93.955,1.748
93.965,1.748
93.975,1.748
93.985,1.748
93.995,1.748
94.005,1.747
94.015,1.748
94.025,1.748
94.035,1.748
94.045,1.747
94.055,1.748
94.065,1.748
94.075,1.747
94.085,1.748
94.095,1.748
94.105,1.748
94.115,1.748
94.125,1.747
94.135,1.747
94.145,1.748
94.155,1.748
94.165,1.748
94.175,1.747
94.185,1.747
94.195,1.747
94.205,1.747
94.215,1.747
94.225,1.747
94.235,1.747
94.245,1.747
94.255,1.747
94.265,1.747
94.275,1.747
94.285,1.747
94.295,1.747
94.305,1.747
94.315,1.747
94.325,1.747
94.335,1.747
94.345,1.747
94.355,1.747
94.365,1.747
94.375,1.747
94.385,1.747
94.395,1.747
94.405,1.747
94.415,1.747
94.425,1.747
94.435,1.747
94.445,1.747
94.455,1.747
94.465,1.747
94.475,1.747
94.485,1.747
94.495,1.747
94.505,1.747
94.515,1.747
94.525,1.746
94.535,1.747
94.545,1.747
94.555,1.747
94.565,1.747
94.575,1.747
94.585,1.746
94.595,1.747
94.605,1.747
94.615,1.747
94.625,1.746
94.635,1.746
94.645,1.747
94.655,1.747
94.665,1.746
94.675,1.747
94.685,1.746
94.695,1.746
94.705,1.746
94.715,1.746
94.725,1.746
94.735,1.746
94.745,1.746
94.755,1.746
94.765,1.746
94.775,1.746
94.785,1.746
94.795,1.746
94.805,1.746
94.815,1.746
94.825,1.746
94.835,1.746
94.845,1.746
94.855,1.746
94.865,1.746
94.875,1.746
94.885,1.746
94.895,1.746
94.905,1.746
94.915,1.746
94.925,1.746
94.935,1.746
94.945,1.746
94.955,1.746
94.965,1.746
94.975,1.746
94.985,1.746
94.995,1.746
95.005,1.746
95.015,1.746
95.025,1.746
95.035,1.746
95.045,1.746
95.055,1.745
95.065,1.746
95.075,1.745
95.085,1.746
95.095,1.746
95.105,1.746
95.115,1.745
95.125,1.746
95.135,1.746
95.145,1.745
95.155,1.746
95.165,1.746
95.175,1.745
95.185,1.745
95.195,1.745
95.205,1.745
95.215,1.745
95.225,1.745
95.235,1.745
95.245,1.745
95.255,1.746
95.265,1.745
95.275,1.745
95.285,1.745
95.295,1.745
95.305,1.745
95.315,1.745
95.325,1.745
95.335,1.745
95.345,1.745
95.355,1.745
95.365,1.745
95.375,1.745
95.385,1.745
95.395,1.745
95.405,1.745
95.415,1.745
95.425,1.745
95.435,1.745
95.445,1.745
95.455,1.745
95.465,1.745
95.475,1.745
95.485,1.745
95.495,1.745
95.505,1.745
95.515,1.745
95.525,1.745
95.535,1.745
95.545,1.745
95.555,1.745
95.565,1.745
95.575,1.745
95.585,1.745
95.595,1.745
95.605,1.745
95.615,1.745
95.625,1.744
95.635,1.745
95.645,1.744
95.655,1.744
95.665,1.745
95.675,1.744
95.685,1.745
95.695,1.745
95.705,1.744
95.715,1.744
95.725,1.744
95.735,1.745
95.745,1.744
95.755,1.744
95.765,1.744
95.775,1.744
95.785,1.745
95.795,1.744
95.805,1.744
95.815,1.744
95.825,1.744
95.835,1.744
95.845,1.744
95.855,1.744
95.865,1.744
95.875,1.744
95.885,1.744
95.895,1.744
95.905,1.744
95.915,1.744
95.925,1.744
95.935,1.744
95.945,1.744
95.955,1.744
95.965,1.744
95.975,1.744
95.985,1.744
95.995,1.744
96.005,1.744
96.015,1.744
96.025,1.744
96.035,1.744
96.045,1.744
96.055,1.744
96.065,1.743
96.075,1.744
96.085,1.744
96.095,1.744
96.105,1.744
96.115,1.743
96.125,1.744
96.135,1.744
96.145,1.744
96.155,1.744
96.165,1.743
96.175,1.743
96.185,1.744
96.195,1.743
96.205,1.744
96.215,1.744
96.225,1.743
96.235,1.743
96.245,1.743
96.255,1.743
96.265,1.744
96.275,1.743
96.285,1.743
96.295,1.743
96.305,1.743
96.315,1.743
96.325,1.743
96.335,1.743
96.345,1.743
96.355,1.744
96.365,1.743
96.375,1.743
96.385,1.743
96.395,1.743
96.405,1.743
96.415,1.743
96.425,1.743
96.435,1.743
96.445,1.743
96.455,1.743
96.465,1.743
96.475,1.743
96.485,1.743
96.495,1.743
96.505,1.743
96.515,1.743
96.525,1.743
96.535,1.743
96.545,1.743
96.555,1.743
96.565,1.743
96.575,1.743
96.585,1.742
96.595,1.743
96.605,1.743
96.615,1.743
96.625,1.742
96.635,1.743
96.645,1.743
96.655,1.743
96.665,1.743
96.675,1.743
96.685,1.742
96.695,1.743
96.705,1.743
96.715,1.742
96.725,1.742
96.735,1.742
96.745,1.743
96.755,1.743
96.765,1.742
96.775,1.743
96.785,1.742
96.795,1.742
96.805,1.743
96.815,1.742
96.825,1.743
96.835,1.743
96.845,1.742
96.855,1.742
96.865,1.742
96.875,1.742
96.885,1.742
96.895,1.742
96.905,1.742
96.915,1.742
96.925,1.742
96.935,1.742
96.945,1.743
96.955,1.742
96.965,1.742
96.975,1.742
96.985,1.742
96.995,1.742
97.005,1.742
97.015,1.742
97.025,1.742
97.035,1.742
97.045,1.742
97.055,1.742
97.065,1.742
97.075,1.742
97.085,1.742
97.095,1.741
97.105,1.742
97.115,1.742
97.125,1.742
97.135,1.742
97.145,1.742
97.155,1.742
97.165,1.742
97.175,1.742
97.185,1.742
97.195,1.742
97.205,1.742
97.215,1.741
97.225,1.742
97.235,1.741
97.245,1.742
97.255,1.742
97.265,1.741
97.275,1.742
97.285,1.742
97.295,1.741
97.305,1.741
97.315,1.742
97.325,1.741
97.335,1.741
97.345,1.741
97.355,1.742
97.365,1.742
97.375,1.741
97.385,1.741
97.395,1.741
97.405,1.742
97.415,1.741
97.425,1.741
97.435,1.741
97.445,1.741
97.455,1.741
97.465,1.741
97.475,1.741
97.485,1.741
97.495,1.741
97.505,1.741
97.515,1.741
97.525,1.741
97.535,1.741
97.545,1.741
97.555,1.741
97.565,1.741
97.575,1.741
97.585,1.741
97.595,1.741
97.605,1.741
97.615,1.741
97.625,1.741
97.635,1.741
97.645,1.741
97.655,1.741
97.665,1.741
97.675,1.741
97.685,1.741
97.695,1.741
97.705,1.741
97.715,1.741
97.725,1.741
97.735,1.741
97.745,1.741
97.755,1.741
97.765,1.741
97.775,1.741
97.785,1.74
97.795,1.74
97.805,1.741
97.815,1.74
97.825,1.741
97.835,1.741
97.845,1.741
97.855,1.74
97.865,1.741
97.875,1.74
97.885,1.74
97.895,1.741
97.905,1.74
97.915,1.74
97.925,1.74
97.935,1.74
97.945,1.74
97.955,1.74
97.965,1.74
97.975,1.74
97.985,1.741
97.995,1.74
98.005,1.74
98.015,1.74
98.025,1.74
98.035,1.74
98.045,1.74
98.055,1.74
98.065,1.74
98.075,1.74
98.085,1.74
98.095,1.74
98.105,1.74
98.115,1.74
98.125,1.74
98.135,1.74
98.145,1.74
98.155,1.74
98.165,1.74
98.175,1.74
98.185,1.74
98.195,1.74
98.205,1.74
98.215,1.74
98.225,1.74
98.235,1.74
98.245,1.74
98.255,1.74
98.265,1.74
98.275,1.74
98.285,1.74
98.295,1.74
98.305,1.74
98.315,1.74
98.325,1.74
98.335,1.74
98.345,1.74
98.355,1.74
98.365,1.74
98.375,1.74
98.385,1.74
98.395,1.74
98.405,1.74
98.415,1.74
98.425,1.74
98.435,1.74
98.445,1.74
98.455,1.74
98.465,1.74
98.475,1.739
98.485,1.74
98.495,1.74
98.505,1.74
98.515,1.74
98.525,1.739
98.535,1.74
98.545,1.74
98.555,1.74
98.565,1.739
98.575,1.739
98.585,1.74
98.595,1.74
98.605,1.739
98.615,1.74
98.625,1.739
98.635,1.739
98.645,1.739
98.655,1.739
98.665,1.739
98.675,1.74
98.685,1.74
98.695,1.739
98.705,1.739
98.715,1.739
98.725,1.739
98.735,1.739
98.745,1.739
98.755,1.739
98.765,1.739
98.775,1.739
98.785,1.739
98.795,1.739
98.805,1.739
98.815,1.739
98.825,1.739
98.835,1.739
98.845,1.74
98.855,1.739
98.865,1.739
98.875,1.739
98.885,1.739
98.895,1.739
98.905,1.738
98.915,1.739
98.925,1.739
98.935,1.739
98.945,1.739
98.955,1.739
98.965,1.739
98.975,1.739
98.985,1.739
98.995,1.739
99.005,1.739
99.015,1.739
99.025,1.739
99.035,1.739
99.045,1.739
99.055,1.739
99.065,1.739
99.075,1.739
99.085,1.739
99.095,1.739
99.105,1.739
99.115,1.739
99.125,1.739
99.135,1.739
99.145,1.738
99.155,1.738
99.165,1.738
99.175,1.738
99.185,1.739
99.195,1.738
99.205,1.739
99.215,1.739
99.225,1.738
99.235,1.739
99.245,1.738
99.255,1.739
99.265,1.738
99.275,1.738
99.285,1.738
99.295,1.739
99.305,1.738
99.315,1.738
99.325,1.738
99.335,1.738
99.345,1.738
99.355,1.738
99.365,1.738
99.375,1.738
99.385,1.738
99.395,1.738
99.405,1.738
99.415,1.738
99.425,1.738
99.435,1.738
99.445,1.738
99.455,1.738
99.465,1.738
99.475,1.738
99.485,1.738
99.495,1.738
99.505,1.738
99.515,1.738
99.525,1.738
99.535,1.738
99.545,1.738
99.555,1.738
99.565,1.738
99.575,1.738
99.585,1.738
99.595,1.738
99.605,1.738
99.615,1.738
99.625,1.738
99.635,1.738
99.645,1.738
99.655,1.738
99.665,1.738
99.675,1.738
99.685,1.738
99.695,1.738
99.705,1.738
99.715,1.738
99.725,1.738
99.735,1.738
99.745,1.738
99.755,1.737
99.765,1.737
99.775,1.738
99.785,1.737
99.795,1.737
99.805,1.738
99.815,1.737
99.825,1.738
99.835,1.737
99.845,1.738
99.855,1.737
99.865,1.738
99.875,1.737
99.885,1.737
99.895,1.737
99.905,1.737
99.915,1.737
99.925,1.737
99.935,1.737
99.945,1.737
99.955,1.737
99.965,1.737
99.975,1.737
99.985,1.737
99.995,1.737
100.005,1.737
100.015,1.737
100.025,1.737
100.035,1.737
100.045,1.737
100.055,1.737
100.065,1.737
100.075,1.737
100.085,1.737
100.095,1.737
100.105,1.737
100.115,1.737
100.125,1.737
100.135,1.737
100.145,1.736
100.155,1.737
100.165,1.737
100.175,1.737
100.185,1.737
100.195,1.737
100.205,1.737
100.215,1.736
100.225,1.737
100.235,1.737
100.245,1.737
100.255,1.737
100.265,1.737
100.275,1.737
100.285,1.737
100.295,1.736
100.305,1.737
100.315,1.737
100.325,1.737
100.335,1.737
100.345,1.737
100.355,1.737
100.365,1.736
100.375,1.736
100.385,1.737
100.395,1.736
100.405,1.737
100.415,1.737
100.425,1.736
100.435,1.736
100.445,1.736
100.455,1.736
100.465,1.737
100.475,1.736
100.485,1.736
100.495,1.736
100.505,1.736
100.515,1.736
100.525,1.736
100.535,1.736
100.545,1.736
100.555,1.736
100.565,1.737
100.575,1.736
100.585,1.736
100.595,1.736
100.605,1.736
100.615,1.736
100.625,1.736
100.635,1.736
100.645,1.736
100.655,1.736
100.665,1.736
100.675,1.736
100.685,1.736
100.695,1.736
100.705,1.736
100.715,1.736
100.725,1.736
100.735,1.736
100.745,1.736
100.755,1.736
100.765,1.736
100.775,1.736
100.785,1.736
100.795,1.736
100.805,1.736
100.815,1.736
100.825,1.735
100.835,1.736
100.845,1.736
100.855,1.736
100.865,1.736
100.875,1.736
100.885,1.735
100.895,1.736
100.905,1.736
100.915,1.736
100.925,1.736
100.935,1.736
100.945,1.736
100.955,1.735
100.965,1.736
100.975,1.735
100.985,1.735
100.995,1.735
101.005,1.735
101.015,1.735
101.025,1.735
101.035,1.735
101.045,1.735
101.055,1.735
101.065,1.735
101.075,1.736
101.085,1.735
101.095,1.736
101.105,1.735
101.115,1.735
101.125,1.735
101.135,1.735
101.145,1.735
101.155,1.736
101.165,1.735
101.175,1.735
101.185,1.735
101.195,1.735
101.205,1.735
101.215,1.735
101.225,1.735
101.235,1.735
101.245,1.735
101.255,1.735
101.265,1.735
101.275,1.735
101.285,1.735
101.295,1.735
101.305,1.735
101.315,1.735
101.325,1.735
101.335,1.735
101.345,1.735
101.355,1.735
101.365,1.735
101.375,1.735
101.385,1.735
101.395,1.734
101.405,1.735
101.415,1.735
101.425,1.735
101.435,1.735
101.445,1.735
101.455,1.735
101.465,1.735
101.475,1.735
101.485,1.735
101.495,1.734
101.505,1.735
101.515,1.735
101.525,1.735
101.535,1.735
101.545,1.734
101.555,1.734
101.565,1.734
101.575,1.734
101.585,1.734
101.595,1.734
101.605,1.735
101.615,1.734
101.625,1.734
101.635,1.734
101.645,1.734
101.655,1.734
101.665,1.734
101.675,1.734
101.685,1.734
101.695,1.734
101.705,1.734
101.715,1.734
101.725,1.734
101.735,1.734
101.745,1.734
101.755,1.734
101.765,1.734
101.775,1.734
101.785,1.734
101.795,1.734
101.805,1.734
101.815,1.734
101.825,1.734
101.835,1.734
101.845,1.734
101.855,1.734
101.865,1.734
101.875,1.734
101.885,1.734
101.895,1.734
101.905,1.734
101.915,1.734
101.925,1.734
101.935,1.734
101.945,1.734
101.955,1.734
101.965,1.734
101.975,1.734
101.985,1.734
101.995,1.734
102.005,1.734
102.015,1.734
102.025,1.734
102.035,1.734
102.045,1.734
102.055,1.734
102.065,1.734
102.075,1.734
102.085,1.734
102.095,1.733
102.105,1.733
102.115,1.734
102.125,1.733
102.135,1.734
102.145,1.734
102.155,1.734
102.165,1.734
102.175,1.734
102.185,1.733
102.195,1.733
102.205,1.734
102.215,1.734
102.225,1.734
102.235,1.734
102.245,1.733
102.255,1.733
102.265,1.733
102.275,1.733
102.285,1.733
102.295,1.734
102.305,1.733
102.315,1.734
102.325,1.734
102.335,1.733
102.345,1.733
102.355,1.734
102.365,1.734
102.375,1.733
102.385,1.733
102.395,1.733
102.405,1.733
102.415,1.733
102.425,1.733
102.435,1.733
102.445,1.733
102.455,1.734
102.465,1.733
102.475,1.733
102.485,1.733
102.495,1.733
102.505,1.733
102.515,1.733
102.525,1.733
102.535,1.733
102.545,1.733
102.555,1.733
102.565,1.733
102.575,1.733
102.585,1.733
102.595,1.733
102.605,1.733
102.615,1.733
102.625,1.733
102.635,1.733
102.645,1.733
102.655,1.733
102.665,1.733
102.675,1.733
102.685,1.733
102.695,1.733
102.705,1.733
102.715,1.733
102.725,1.733
102.735,1.732
102.745,1.733
102.755,1.732
102.765,1.732
102.775,1.732
102.785,1.733
102.795,1.733
102.805,1.732
102.815,1.733
102.825,1.732
102.835,1.732
102.845,1.733
102.855,1.733
102.865,1.732
102.875,1.732
102.885,1.732
102.895,1.732
102.905,1.732
102.915,1.732
102.925,1.732
102.935,1.732
102.945,1.732
102.955,1.732
102.965,1.732
102.975,1.732
102.985,1.732
102.995,1.733
103.005,1.732
103.015,1.732
103.025,1.732
103.035,1.732
103.045,1.732
103.055,1.732
103.065,1.732
103.075,1.732
103.085,1.732
103.095,1.732
103.105,1.732
103.115,1.732
103.125,1.732
103.135,1.732
103.145,1.732
103.155,1.732
103.165,1.732
103.175,1.732
103.185,1.732
103.195,1.732
103.205,1.732
103.215,1.732
103.225,1.732
103.235,1.732
103.245,1.732
103.255,1.732
103.265,1.732
103.275,1.732
103.285,1.732
103.295,1.732
103.305,1.732
103.315,1.732
103.325,1.732
103.335,1.732
103.345,1.732
103.355,1.732
103.365,1.732
103.375,1.732
103.385,1.732
103.395,1.732
103.405,1.731
103.415,1.732
103.425,1.732
103.435,1.732
103.445,1.732
103.455,1.732
103.465,1.732
103.475,1.731
103.485,1.732
103.495,1.732
103.505,1.731
103.515,1.732
103.525,1.731
103.535,1.731
103.545,1.731
103.555,1.731
103.565,1.731
103.575,1.731
103.585,1.731
103.595,1.731
103.605,1.731
103.615,1.731
103.625,1.731
103.635,1.731
103.645,1.731
103.655,1.731
103.665,1.731
103.675,1.731
103.685,1.732
103.695,1.731
103.705,1.731
103.715,1.731
103.725,1.731
103.735,1.731
103.745,1.731
103.755,1.731
103.765,1.731
103.775,1.731
103.785,1.731
103.795,1.731
103.805,1.731
103.815,1.732
103.825,1.731
103.835,1.731
103.845,1.731
103.855,1.731
103.865,1.731
103.875,1.731
103.885,1.731
103.895,1.731
103.905,1.731
103.915,1.731
103.925,1.731
103.935,1.731
103.945,1.731
103.955,1.731
103.965,1.731
103.975,1.731
103.985,1.731
103.995,1.731
104.005,1.731
104.015,1.731
104.025,1.731
104.035,1.731
104.045,1.731
104.055,1.73
104.065,1.73
104.075,1.73
104.085,1.731
104.095,1.731
104.105,1.731
104.115,1.731
104.125,1.73
104.135,1.73
104.145,1.73
104.155,1.73
104.165,1.73
104.175,1.731
104.185,1.731
104.195,1.731
104.205,1.73
104.215,1.73
104.225,1.73
104.235,1.731
104.245,1.73
104.255,1.73
104.265,1.73
104.275,1.73
104.285,1.73
104.295,1.73
104.305,1.73
104.315,1.73
104.325,1.73
104.335,1.73
104.345,1.73
104.355,1.73
104.365,1.73
104.375,1.731
104.385,1.73
104.395,1.73
104.405,1.73
104.415,1.73
104.425,1.73
104.435,1.73
104.445,1.73
104.455,1.73
104.465,1.73
104.475,1.73
104.485,1.73
104.495,1.73
104.505,1.73
104.515,1.73
104.525,1.729
